recorded_by_mdy,typed_by_mdy,session,block,pot_ID,treatment,sample_month,sample_day,sample_year,period,weight_lbs,weight_grams,remarks
GX - 08/11/2018,GX - 08/13/2018,10,B4,SESE-15,WW,8,11,2018,T2,4.58,2077,
GX - 08/11/2018,GX - 08/13/2018,10,B4,DEFL-19,WW,8,11,2018,T2,4.01,1819,
GX - 08/11/2018,GX - 08/13/2018,10,B4,FERU-20,WW,8,11,2018,T2,4.39,1991,
GX - 08/11/2018,GX - 08/13/2018,10,B4,VAMA-14,WW,8,11,2018,T2,4.26,1932,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SEAC-8,WW,8,11,2018,T2,4.20,1905,
GX - 08/11/2018,GX - 08/13/2018,10,B4,PLMA-3,WW,8,11,2018,T2,4.25,1928,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SC-17,WW,8,11,2018,T2,4.62,2096,
GX - 08/11/2018,GX - 08/13/2018,10,B4,EMNI-10,WW,8,11,2018,T2,4.76,2159,
GX - 08/11/2018,GX - 08/13/2018,10,B4,DASP-16,WW,8,11,2018,T2,4.25,1928,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SEAL-11,WW,8,11,2018,T2,4.28,1941,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SYNO-18,WW,8,11,2018,T2,4.19,1901,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SITR-10,WW,8,11,2018,T2,4.24,1923,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SOBI-3,WW,8,11,2018,T2,4.35,1973,
GX - 08/11/2018,GX - 08/13/2018,10,B4,FERU-2,WW,8,11,2018,T2,4.16,1887,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SEAC-14,WW,8,11,2018,T2,4.22,1914,
GX - 08/11/2018,GX - 08/13/2018,10,B4,DEFL-11,WW,8,11,2018,T2,3.97,1801,
GX - 08/11/2018,GX - 08/13/2018,10,B4,VAMA-13,WW,8,11,2018,T2,4.03,1828,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SITR-17,WW,8,11,2018,T2,3.94,1787,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SEAL-10,WW,8,11,2018,T2,4.08,1851,
GX - 08/11/2018,GX - 08/13/2018,10,B4,EMNI-19,WW,8,11,2018,T2,4.69,2127,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SYNO-15,WW,8,11,2018,T2,4.30,1950,
GX - 08/11/2018,GX - 08/13/2018,10,B4,PLMA-9,WW,8,11,2018,T2,4.19,1901,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SOBI-6,WW,8,11,2018,T2,3.98,1805,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SC-5,WW,8,11,2018,T2,4.44,2014,
GX - 08/11/2018,GX - 08/13/2018,10,B4,DASP-4,WW,8,11,2018,T2,4.17,1891,
GX - 08/11/2018,GX - 08/13/2018,10,B4,SESE-2,WW,8,11,2018,T2,4.25,1928,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SESE-15,WW,8,12,2018,T3,4.42,2005,
GX - 08/12/2018,GX - 08/13/2018,10,B4,DEFL-19,WW,8,12,2018,T3,3.89,1764,
GX - 08/12/2018,GX - 08/13/2018,10,B4,FERU-20,WW,8,12,2018,T3,4.15,1882,
GX - 08/12/2018,GX - 08/13/2018,10,B4,VAMA-14,WW,8,12,2018,T3,4.16,1887,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SEAC-8,WW,8,12,2018,T3,4.15,1882,
GX - 08/12/2018,GX - 08/13/2018,10,B4,PLMA-3,WW,8,12,2018,T3,3.99,1810,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SC-17,WW,8,12,2018,T3,4.50,2041,
GX - 08/12/2018,GX - 08/13/2018,10,B4,EMNI-10,WW,8,12,2018,T3,4.64,2105,
GX - 08/12/2018,GX - 08/13/2018,10,B4,DASP-16,WW,8,12,2018,T3,4.13,1873,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SEAL-11,WW,8,12,2018,T3,4.18,1896,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SYNO-18,WW,8,12,2018,T3,3.88,1760,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SITR-10,WW,8,12,2018,T3,4.13,1873,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SOBI-3,WW,8,12,2018,T3,4.00,1814,
GX - 08/12/2018,GX - 08/13/2018,10,B4,FERU-2,WW,8,12,2018,T3,3.85,1746,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SEAC-14,WW,8,12,2018,T3,4.13,1873,
GX - 08/12/2018,GX - 08/13/2018,10,B4,DEFL-11,WW,8,12,2018,T3,3.80,1724,
GX - 08/12/2018,GX - 08/13/2018,10,B4,VAMA-13,WW,8,12,2018,T3,3.91,1774,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SITR-17,WW,8,12,2018,T3,3.81,1728,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SEAL-10,WW,8,12,2018,T3,3.92,1778,
GX - 08/12/2018,GX - 08/13/2018,10,B4,EMNI-19,WW,8,12,2018,T3,4.55,2064,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SYNO-15,WW,8,12,2018,T3,3.94,1787,
GX - 08/12/2018,GX - 08/13/2018,10,B4,PLMA-9,WW,8,12,2018,T3,3.94,1787,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SOBI-6,WW,8,12,2018,T3,3.61,1637,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SC-5,WW,8,12,2018,T3,4.31,1955,
GX - 08/12/2018,GX - 08/13/2018,10,B4,DASP-4,WW,8,12,2018,T3,4.03,1828,
GX - 08/12/2018,GX - 08/13/2018,10,B4,SESE-2,WW,8,12,2018,T3,4.02,1823,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SESE-4,WW,8,11,2018,T1,4.10,1860,
GX - 08/11/2018,GX - 08/13/2018,10,B5,DEFL-3,WW,8,11,2018,T1,3.84,1742,
GX - 08/11/2018,GX - 08/13/2018,10,B5,FERU-17,WW,8,11,2018,T1,3.36,1524,
GX - 08/11/2018,GX - 08/13/2018,10,B5,VAMA-11,WW,8,11,2018,T1,3.75,1701,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SEAC-20,WW,8,11,2018,T1,4.06,1842,
GX - 08/11/2018,GX - 08/13/2018,10,B5,PLMA-8,WW,8,11,2018,T1,3.68,1669,
GX - 08/11/2018,GX - 08/13/2018,10,B5,EMNI-4,WW,8,11,2018,T1,4.27,1937,
GX - 08/11/2018,GX - 08/13/2018,10,B5,DASP-13,WW,8,11,2018,T1,3.95,1792,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SEAL-15,WW,8,11,2018,T1,3.93,1783,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SYNO-8,WW,8,11,2018,T1,3.67,1665,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SITR-19,WW,8,11,2018,T1,3.95,1792,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SOBI-1,WW,8,11,2018,T1,3.62,1642,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SC-6,WW,8,11,2018,T1,4.05,1837,
GX - 08/11/2018,GX - 08/13/2018,10,B5,FERU-11,WW,8,11,2018,T1,3.54,1606,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SEAC-5,WW,8,11,2018,T1,3.87,1755,
GX - 08/11/2018,GX - 08/13/2018,10,B5,DEFL-17,WW,8,11,2018,T1,3.60,1633,
GX - 08/11/2018,GX - 08/13/2018,10,B5,VAMA-15,WW,8,11,2018,T1,3.88,1760,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SITR-1,WW,8,11,2018,T1,4.06,1842,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SEAL-6,WW,8,11,2018,T1,3.89,1764,
GX - 08/11/2018,GX - 08/13/2018,10,B5,EMNI-6,WW,8,11,2018,T1,4.28,1941,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SYNO-4,WW,8,11,2018,T1,3.80,1724,
GX - 08/11/2018,GX - 08/13/2018,10,B5,PLMA-20,WW,8,11,2018,T1,4.01,1819,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SOBI-18,WW,8,11,2018,T1,3.67,1665,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SC-4,WW,8,11,2018,T1,4.24,1923,
GX - 08/11/2018,GX - 08/13/2018,10,B5,DASP-11,WW,8,11,2018,T1,3.71,1683,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SESE-14,WW,8,11,2018,T1,3.92,1778,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SESE-4,WW,8,11,2018,T2,4.44,2014,
GX - 08/11/2018,GX - 08/13/2018,10,B5,DEFL-3,WW,8,11,2018,T2,4.22,1914,
GX - 08/11/2018,GX - 08/13/2018,10,B5,FERU-17,WW,8,11,2018,T2,4.11,1864,
GX - 08/11/2018,GX - 08/13/2018,10,B5,VAMA-11,WW,8,11,2018,T2,4.02,1823,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SEAC-20,WW,8,11,2018,T2,4.44,2014,
GX - 08/11/2018,GX - 08/13/2018,10,B5,PLMA-8,WW,8,11,2018,T2,4.23,1919,
GX - 08/11/2018,GX - 08/13/2018,10,B5,EMNI-4,WW,8,11,2018,T2,4.57,2073,
GX - 08/11/2018,GX - 08/13/2018,10,B5,DASP-13,WW,8,11,2018,T2,4.21,1910,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SEAL-15,WW,8,11,2018,T2,4.37,1982,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SYNO-8,WW,8,11,2018,T2,4.30,1950,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SITR-19,WW,8,11,2018,T2,4.24,1923,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SOBI-1,WW,8,11,2018,T2,4.22,1914,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SC-6,WW,8,11,2018,T2,4.36,1978,
GX - 08/11/2018,GX - 08/13/2018,10,B5,FERU-11,WW,8,11,2018,T2,4.03,1828,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SEAC-5,WW,8,11,2018,T2,4.11,1864,
GX - 08/11/2018,GX - 08/13/2018,10,B5,DEFL-17,WW,8,11,2018,T2,3.95,1792,
GX - 08/11/2018,GX - 08/13/2018,10,B5,VAMA-15,WW,8,11,2018,T2,3.93,1783,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SITR-1,WW,8,11,2018,T2,4.14,1878,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SEAL-6,WW,8,11,2018,T2,4.24,1923,
GX - 08/11/2018,GX - 08/13/2018,10,B5,EMNI-6,WW,8,11,2018,T2,4.53,2055,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SYNO-4,WW,8,11,2018,T2,4.24,1923,
GX - 08/11/2018,GX - 08/13/2018,10,B5,PLMA-20,WW,8,11,2018,T2,4.37,1982,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SOBI-18,WW,8,11,2018,T2,4.25,1928,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SC-4,WW,8,11,2018,T2,4.53,2055,
GX - 08/11/2018,GX - 08/13/2018,10,B5,DASP-11,WW,8,11,2018,T2,3.92,1778,
GX - 08/11/2018,GX - 08/13/2018,10,B5,SESE-14,WW,8,11,2018,T2,4.28,1941,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SESE-4,WW,8,12,2018,T3,4.24,1923,
GX - 08/12/2018,GX - 08/13/2018,10,B5,DEFL-3,WW,8,12,2018,T3,4.08,1851,
GX - 08/12/2018,GX - 08/13/2018,10,B5,FERU-17,WW,8,12,2018,T3,3.79,1719,
GX - 08/12/2018,GX - 08/13/2018,10,B5,VAMA-11,WW,8,12,2018,T3,3.91,1774,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SEAC-20,WW,8,12,2018,T3,4.31,1955,
GX - 08/12/2018,GX - 08/13/2018,10,B5,PLMA-8,WW,8,12,2018,T3,4.01,1819,
GX - 08/12/2018,GX - 08/13/2018,10,B5,EMNI-4,WW,8,12,2018,T3,4.44,2014,
GX - 08/12/2018,GX - 08/13/2018,10,B5,DASP-13,WW,8,12,2018,T3,4.08,1851,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SEAL-15,WW,8,12,2018,T3,4.23,1919,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SYNO-8,WW,8,12,2018,T3,4.11,1864,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SITR-19,WW,8,12,2018,T3,4.14,1878,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SOBI-1,WW,8,12,2018,T3,3.88,1760,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SC-6,WW,8,12,2018,T3,4.23,1919,
GX - 08/12/2018,GX - 08/13/2018,10,B5,FERU-11,WW,8,12,2018,T3,3.78,1715,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SEAC-5,WW,8,12,2018,T3,4.03,1828,
GX - 08/12/2018,GX - 08/13/2018,10,B5,DEFL-17,WW,8,12,2018,T3,3.76,1705,
GX - 08/12/2018,GX - 08/13/2018,10,B5,VAMA-15,WW,8,12,2018,T3,3.80,1724,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SITR-1,WW,8,12,2018,T3,3.99,1810,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SEAL-6,WW,8,12,2018,T3,4.10,1860,
GX - 08/12/2018,GX - 08/13/2018,10,B5,EMNI-6,WW,8,12,2018,T3,4.40,1996,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SYNO-4,WW,8,12,2018,T3,3.99,1810,
GX - 08/12/2018,GX - 08/13/2018,10,B5,PLMA-20,WW,8,12,2018,T3,4.17,1891,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SOBI-18,WW,8,12,2018,T3,3.95,1792,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SC-4,WW,8,12,2018,T3,4.38,1987,
GX - 08/12/2018,GX - 08/13/2018,10,B5,DASP-11,WW,8,12,2018,T3,3.79,1719,
GX - 08/12/2018,GX - 08/13/2018,10,B5,SESE-14,WW,8,12,2018,T3,4.05,1837,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SEAC-11,WD,8,10,2018,T2,4.37,1982,
GX - 08/10/2018,GX - 08/13/2018,6,B1,EMNI-12,WD,8,10,2018,T2,4.57,2073,
GX - 08/10/2018,GX - 08/13/2018,6,B1,VAMA-19,WD,8,10,2018,T2,4.19,1901,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SC-15,WD,8,10,2018,T2,4.39,1991,
GX - 08/10/2018,GX - 08/13/2018,6,B1,PLMA-16,WD,8,10,2018,T2,4.43,2009,
GX - 08/10/2018,GX - 08/13/2018,6,B1,DASP-1,WD,8,10,2018,T2,4.12,1869,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SYNO-9,WD,8,10,2018,T2,4.32,1960,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SOBI-17,WD,8,10,2018,T2,4.26,1932,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SITR-5,WD,8,10,2018,T2,4.49,2037,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SESE-20,WD,8,10,2018,T2,4.15,1882,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SEAL-14,WD,8,10,2018,T2,4.36,1978,
GX - 08/10/2018,GX - 08/13/2018,6,B1,DEFL-18,WD,8,10,2018,T2,3.94,1787,"typo in pot_ID; changed from ""DEFl-18"" to ""DEFL-18"""
GX - 07/20/2018,GX - 7/21/2018,3,B2,FERU-19,WD,7,20,2018,T1,3.27,1483,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SOBI-5,WD,8,10,2018,T2,3.98,1805,
GX - 08/10/2018,GX - 08/13/2018,6,B1,DEFL-13,WD,8,10,2018,T2,4.10,1860,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SYNO-11,WD,8,10,2018,T2,4.28,1941,
GX - 08/10/2018,GX - 08/13/2018,6,B1,EMNI-13,WD,8,10,2018,T2,4.58,2077,"typo in pot_ID; changed from ""EMNI-3"" to ""EMNI-13"""
GX - 08/10/2018,GX - 08/13/2018,6,B1,PLMA-10,WD,8,10,2018,T2,4.23,1919,
GX - 08/10/2018,GX - 08/13/2018,6,B1,VAMA-20,WD,8,10,2018,T2,4.31,1955,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SEAL-4,WD,8,10,2018,T2,4.01,1819,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SESE-18,WD,8,10,2018,T2,4.40,1996,
GX - 08/10/2018,GX - 08/13/2018,6,B1,DASP-12,WD,8,10,2018,T2,4.19,1901,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SITR-7,WD,8,10,2018,T2,4.20,1905,
GX - 07/20/2018,GX - 7/21/2018,3,B2,FERU-19,WD,7,20,2018,T2,3.97,1801,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SEAC-17,WD,8,10,2018,T2,4.25,1928,
GX - 08/10/2018,GX - 08/13/2018,6,B1,SC-1,WD,8,10,2018,T2,4.53,2055,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SEAC-11,WD,8,11,2018,T3,4.26,1932,
GX - 08/11/2018,GX - 08/13/2018,6,B1,EMNI-12,WD,8,11,2018,T3,4.45,2018,
GX - 08/11/2018,GX - 08/13/2018,6,B1,VAMA-19,WD,8,11,2018,T3,4.09,1855,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SC-15,WD,8,11,2018,T3,4.28,1941,
GX - 08/11/2018,GX - 08/13/2018,6,B1,PLMA-16,WD,8,11,2018,T3,4.31,1955,
GX - 08/11/2018,GX - 08/13/2018,6,B1,DASP-1,WD,8,11,2018,T3,4.01,1819,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SYNO-9,WD,8,11,2018,T3,4.08,1851,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SOBI-17,WD,8,11,2018,T3,4.01,1819,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SITR-5,WD,8,11,2018,T3,4.38,1987,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SESE-20,WD,8,11,2018,T3,4.00,1814,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SEAL-14,WD,8,11,2018,T3,4.22,1914,
GX - 08/11/2018,GX - 08/13/2018,6,B1,DEFL-18,WD,8,11,2018,T3,3.81,1728,"typo in pot_ID; changed from ""DEFl-18"" to ""DEFL-18"""
GX - 07/21/2018,GX - 07/21/2018,3,B2,FERU-19,WD,7,21,2018,T3,3.88,1760,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SOBI-5,WD,8,11,2018,T3,3.75,1701,
GX - 08/11/2018,GX - 08/13/2018,6,B1,DEFL-13,WD,8,11,2018,T3,3.97,1801,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SYNO-11,WD,8,11,2018,T3,4.02,1823,
GX - 08/11/2018,GX - 08/13/2018,6,B1,EMNI-13,WD,8,11,2018,T3,4.48,2032,"typo in pot_ID; changed from ""EMNI-3"" to ""EMNI-13"""
GX - 08/11/2018,GX - 08/13/2018,6,B1,PLMA-10,WD,8,11,2018,T3,4.02,1823,
GX - 08/11/2018,GX - 08/13/2018,6,B1,VAMA-20,WD,8,11,2018,T3,4.22,1914,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SEAL-4,WD,8,11,2018,T3,3.82,1733,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SESE-18,WD,8,11,2018,T3,4.24,1923,
GX - 08/11/2018,GX - 08/13/2018,6,B1,DASP-12,WD,8,11,2018,T3,4.08,1851,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SITR-7,WD,8,11,2018,T3,4.08,1851,
GX - 07/22/2018,GX - 07/23/2018,3,B2,FERU-19,WD,7,22,2018,T4,3.82,1733,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SEAC-17,WD,8,11,2018,T3,4.18,1896,
GX - 08/11/2018,GX - 08/13/2018,6,B1,SC-1,WD,8,11,2018,T3,4.40,1996,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SEAC-3,WD,8,10,2018,T1,3.85,1746,
GX - 08/10/2018,GX - 08/13/2018,6,B2,EMNI-9,WD,8,10,2018,T1,4.13,1873,
GX - 08/10/2018,GX - 08/13/2018,6,B2,VAMA-3,WD,8,10,2018,T1,3.78,1715,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SC-7,WD,8,10,2018,T1,4.00,1814,
GX - 08/10/2018,GX - 08/13/2018,6,B2,PLMA-6,WD,8,10,2018,T1,3.67,1665,
GX - 08/10/2018,GX - 08/13/2018,6,B2,DASP-6,WD,8,10,2018,T1,3.70,1678,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SYNO-17,WD,8,10,2018,T1,3.02,1370,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SOBI-9,WD,8,10,2018,T1,2.90,1315,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SITR-2,WD,8,10,2018,T1,3.48,1578,"typo in pot_ID column due to autofill; changed from ""SITR-20"" to ""SITR-2"""
GX - 08/10/2018,GX - 08/13/2018,6,B2,SESE-7,WD,8,10,2018,T1,3.57,1619,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SEAL-8,WD,8,10,2018,T1,3.60,1633,
GX - 08/10/2018,GX - 08/13/2018,6,B2,DEFL-20,WD,8,10,2018,T1,3.10,1406,
GX - 07/27/2018,GX - 07/27/2018,4,B2,FERU-19,WD,7,27,2018,T1,3.05,1383,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SOBI-13,WD,8,10,2018,T1,3.14,1424,
GX - 08/10/2018,GX - 08/13/2018,6,B2,DEFL-1,WD,8,10,2018,T1,3.05,1383,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SYNO-19,WD,8,10,2018,T1,2.80,1270,
GX - 08/10/2018,GX - 08/13/2018,6,B2,EMNI-15,WD,8,10,2018,T1,3.64,1651,
GX - 08/10/2018,GX - 08/13/2018,6,B2,PLMA-18,WD,8,10,2018,T1,3.30,1497,
GX - 08/10/2018,GX - 08/13/2018,6,B2,VAMA-17,WD,8,10,2018,T1,3.64,1651,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SEAL-12,WD,8,10,2018,T1,3.63,1647,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SESE-10,WD,8,10,2018,T1,3.29,1492,
GX - 08/10/2018,GX - 08/13/2018,6,B2,DASP-15,WD,8,10,2018,T1,3.67,1665,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SITR-20,WD,8,10,2018,T1,3.55,1610,
GX - 07/27/2018,GX - 07/27/2018,4,B2,FERU-19,WD,7,27,2018,T2,4.06,1842,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SEAC-13,WD,8,10,2018,T1,3.69,1674,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SC-11,WD,8,10,2018,T1,4.19,1901,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SESE-9,WW,8,2,2018,T4,4.21,1910,
GX - 08/02/2018,GX - 08/02/2018,8,B1,DEFL-15,WW,8,2,2018,T4,3.90,1769,
GX - 08/02/2018,GX - 08/02/2018,8,B1,VAMA-16,WW,8,2,2018,T4,3.84,1742,
GX - 08/02/2018,GX - 08/02/2018,8,B1,FERU-3,WW,8,2,2018,T4,3.64,1651,
GX - 08/02/2018,GX - 08/02/2018,8,B1,PLMA-11,WW,8,2,2018,T4,4.11,1864,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SEAC-9,WW,8,2,2018,T4,4.11,1864,
GX - 08/02/2018,GX - 08/02/2018,8,B1,EMNI-2,WW,8,2,2018,T4,4.20,1905,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SC-14,WW,8,2,2018,T4,4.38,1987,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SEAL-5,WW,8,2,2018,T4,3.96,1796,
GX - 08/02/2018,GX - 08/02/2018,8,B1,DASP-9,WW,8,2,2018,T4,4.00,1814,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SITR-4,WW,8,2,2018,T4,4.18,1896,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SYNO-13,WW,8,2,2018,T4,3.57,1619,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SESE-19,WW,8,2,2018,T4,4.27,1937,
GX - 08/02/2018,GX - 08/02/2018,8,B1,FERU-16,WW,8,2,2018,T4,3.86,1751,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SEAC-12,WW,8,2,2018,T4,4.13,1873,
GX - 08/02/2018,GX - 08/02/2018,8,B1,VAMA-1,WW,8,2,2018,T4,4.00,1814,
GX - 08/02/2018,GX - 08/02/2018,8,B1,DEFL-2,WW,8,2,2018,T4,3.93,1783,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SEAL-7,WW,8,2,2018,T4,3.89,1764,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SITR-11,WW,8,2,2018,T4,3.91,1774,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SYNO-14,WW,8,2,2018,T4,3.62,1642,
GX - 08/02/2018,GX - 08/02/2018,8,B1,EMNI-1,WW,8,2,2018,T4,4.46,2023,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SOBI-11,WW,8,2,2018,T4,3.67,1665,
GX - 08/02/2018,GX - 08/02/2018,8,B1,PLMA-5,WW,8,2,2018,T4,3.74,1696,
GX - 08/02/2018,GX - 08/02/2018,8,B1,DASP-17,WW,8,2,2018,T4,3.95,1792,
GX - 08/02/2018,GX - 08/02/2018,8,B1,SC-9,WW,8,2,2018,T4,4.17,1891,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SEAC-3,WD,8,10,2018,T2,4.23,1919,
GX - 08/10/2018,GX - 08/13/2018,6,B2,EMNI-9,WD,8,10,2018,T2,4.62,2096,
GX - 08/10/2018,GX - 08/13/2018,6,B2,VAMA-3,WD,8,10,2018,T2,4.27,1937,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SC-7,WD,8,10,2018,T2,4.44,2014,
GX - 08/10/2018,GX - 08/13/2018,6,B2,PLMA-6,WD,8,10,2018,T2,4.39,1991,
GX - 08/10/2018,GX - 08/13/2018,6,B2,DASP-6,WD,8,10,2018,T2,4.13,1873,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SYNO-17,WD,8,10,2018,T2,4.29,1946,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SOBI-9,WD,8,10,2018,T2,4.11,1864,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SITR-2,WD,8,10,2018,T2,4.14,1878,"typo in pot_ID column due to autofill; changed from ""SITR-20"" to ""SITR-2"""
GX - 08/10/2018,GX - 08/13/2018,6,B2,SESE-7,WD,8,10,2018,T2,4.45,2018,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SEAL-8,WD,8,10,2018,T2,4.40,1996,
GX - 08/10/2018,GX - 08/13/2018,6,B2,DEFL-20,WD,8,10,2018,T2,3.96,1796,
GX - 07/28/2018,GX - 07/28/2018,4,B2,FERU-19,WD,7,28,2018,T3,3.95,1792,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SOBI-13,WD,8,10,2018,T2,4.34,1969,
GX - 08/10/2018,GX - 08/13/2018,6,B2,DEFL-1,WD,8,10,2018,T2,3.94,1787,
GX - 08/10/2018,GX - 08/13/2018,6,B2,SYNO-19,WD,8,10,2018,T2,3.96,1796,
GX - 08/10/2018,GX - 08/13/2018,6,B2,EMNI-15,WD,8,10,2018,T2,4.07,1846,
GX - 08/10/2018,GX - 08/13/2018,6,B2,PLMA-18,WD,8,10,2018,T2,4.18,1896,
